soil_moisture,temperature,soil_humidity,Time,air_temp,wind_speed,air_humidity,wind_gust,pressure_kpa,ph,rainfall,nitrogen,phosphorus,potassium,Status,needs_water,status_label,client_id,timestamp,hour,dayofyear,sowing_date,current_date,days_after_sowing,growth_stage
19,5,47,99,19.41,8.55,92.58,54.55,101.29,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000099,0.0,1.0,2024-01-01,2091-09-26,24740,harvest
50,41,35,65,19.4,9.56,92.8,53.94,101.29,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000065,0.0,1.0,2024-01-01,2091-09-27,24741,harvest
18,36,46,0,19.4,10.56,93.03,53.33,101.29,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000000,0.0,1.0,2024-01-01,2091-09-28,24742,harvest
72,39,55,71,19.4,10.72,93.07,51.66,101.3,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000071,0.0,1.0,2024-01-01,2091-09-29,24743,harvest
75,25,48,3,19.4,10.87,93.11,50.0,101.3,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000003,0.0,1.0,2024-01-01,2091-09-30,24744,harvest
52,13,67,97,19.38,10.84,93.42,50.53,101.3,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000097,0.0,1.0,2024-01-01,2091-10-01,24745,harvest
42,29,69,54,19.36,10.82,93.73,51.06,101.31,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000054,0.0,1.0,2024-01-01,2091-10-02,24746,harvest
22,18,43,14,19.32,10.55,94.1,46.96,101.31,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000014,0.0,1.0,2024-01-01,2091-10-03,24747,harvest
89,11,59,29,19.28,10.28,94.48,42.86,101.31,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000029,0.0,1.0,2024-01-01,2091-10-04,24748,harvest
39,37,33,16,19.26,10.04,94.72,40.17,101.31,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000016,0.0,1.0,2024-01-01,2091-10-05,24749,harvest
12,22,48,19,19.24,9.79,94.95,37.47,101.32,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000019,0.0,1.0,2024-01-01,2091-10-06,24750,harvest
18,6,69,100,19.22,9.55,95.19,34.78,101.32,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000100,0.0,1.0,2024-01-01,2091-10-07,24751,harvest
40,6,34,69,19.2,9.9,95.5,49.82,101.32,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2091-10-08,24752,harvest
87,31,35,46,19.17,10.25,95.8,64.86,101.33,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000046,0.0,1.0,2024-01-01,2091-10-09,24753,harvest
69,0,23,22,19.19,10.5,95.9,54.25,101.34,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000022,0.0,1.0,2024-01-01,2091-10-10,24754,harvest
9,12,66,27,19.2,10.74,96.0,43.64,101.34,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000027,0.0,1.0,2024-01-01,2091-10-11,24755,harvest
58,31,54,45,19.18,10.66,96.0,31.27,101.34,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000045,0.0,1.0,2024-01-01,2091-10-12,24756,harvest
73,16,69,97,19.16,10.58,96.0,18.9,101.34,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000097,0.0,1.0,2024-01-01,2091-10-13,24757,harvest
79,40,41,100,19.13,10.18,96.0,27.36,101.34,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000100,0.0,1.0,2024-01-01,2091-10-14,24758,harvest
40,23,28,42,19.11,9.78,96.0,35.82,101.35,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000042,0.0,1.0,2024-01-01,2091-10-15,24759,harvest
59,35,21,29,19.1,10.63,96.0,44.0,101.35,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000029,0.0,1.0,2024-01-01,2091-10-16,24760,harvest
1,8,66,39,19.1,11.48,96.0,52.17,101.35,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000039,0.0,1.0,2024-01-01,2091-10-17,24761,harvest
56,26,54,4,19.08,10.85,96.0,47.52,101.35,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000004,0.0,1.0,2024-01-01,2091-10-18,24762,harvest
10,6,44,18,19.05,10.22,96.0,42.86,101.35,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000018,0.0,1.0,2024-01-01,2091-10-19,24763,harvest
53,23,53,80,19.02,9.94,96.0,49.34,101.34,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000080,0.0,1.0,2024-01-01,2091-10-20,24764,harvest
88,42,26,19,19.0,9.65,96.0,55.81,101.34,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000019,0.0,1.0,2024-01-01,2091-10-21,24765,harvest
62,10,24,47,19.0,9.96,96.0,44.8,101.34,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000047,0.0,1.0,2024-01-01,2091-10-22,24766,harvest
61,45,30,12,18.99,10.28,96.0,33.8,101.34,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000012,0.0,1.0,2024-01-01,2091-10-23,24767,harvest
29,35,70,9,18.98,10.04,96.0,42.43,101.34,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000009,0.0,1.0,2024-01-01,2091-10-24,24768,harvest
31,22,44,70,18.97,9.79,96.0,51.06,101.33,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000070,0.0,1.0,2024-01-01,2091-10-25,24769,harvest
77,39,56,25,18.95,10.18,96.0,51.06,101.33,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000025,0.0,1.0,2024-01-01,2091-10-26,24770,harvest
26,33,58,102,18.93,10.58,96.0,51.06,101.33,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000102,0.0,1.0,2024-01-01,2091-10-27,24771,harvest
57,45,38,80,18.96,10.04,96.0,40.16,101.32,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000080,0.0,1.0,2024-01-01,2091-10-28,24772,harvest
41,8,69,57,18.99,9.5,96.0,29.27,101.32,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000057,0.0,1.0,2024-01-01,2091-10-29,24773,harvest
78,41,30,103,18.99,9.29,96.0,39.12,101.32,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000103,0.0,1.0,2024-01-01,2091-10-30,24774,harvest
30,27,24,84,19.0,9.08,96.0,48.98,101.32,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000084,0.0,1.0,2024-01-01,2091-10-31,24775,harvest
4,38,31,110,18.98,9.51,96.0,40.93,101.3,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000110,0.0,1.0,2024-01-01,2091-11-01,24776,harvest
72,40,59,103,18.95,9.94,96.0,32.88,101.29,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000103,0.0,1.0,2024-01-01,2091-11-02,24777,harvest
23,24,65,77,18.93,9.97,96.0,39.08,101.28,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000077,0.0,1.0,2024-01-01,2091-11-03,24778,harvest
60,22,47,101,18.91,10.0,96.0,45.28,101.26,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000101,0.0,1.0,2024-01-01,2091-11-04,24779,harvest
19,8,33,107,18.9,10.26,96.0,44.07,101.25,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000107,0.0,1.0,2024-01-01,2091-11-05,24780,harvest
8,18,59,18,18.9,10.53,96.0,42.86,101.24,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000018,0.0,1.0,2024-01-01,2091-11-06,24781,harvest
28,0,55,57,18.89,10.6,96.0,42.86,101.24,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000057,0.0,1.0,2024-01-01,2091-11-07,24782,harvest
74,37,22,66,18.88,10.67,96.0,42.86,101.23,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000066,0.0,1.0,2024-01-01,2091-11-08,24783,harvest
72,2,20,110,18.89,10.87,96.0,45.92,101.23,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000110,0.0,1.0,2024-01-01,2091-11-09,24784,harvest
82,38,34,51,18.9,11.07,96.0,48.98,101.23,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000051,0.0,1.0,2024-01-01,2091-11-10,24785,harvest
6,40,47,94,18.84,9.94,96.0,54.49,101.23,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000094,0.0,1.0,2024-01-01,2091-11-11,24786,harvest
38,35,46,17,18.79,8.8,96.0,60.0,101.23,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000017,0.0,1.0,2024-01-01,2091-11-12,24787,harvest
5,24,55,54,18.79,9.26,96.0,39.45,101.22,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000054,0.0,1.0,2024-01-01,2091-11-13,24788,harvest
54,22,53,43,18.79,9.73,96.0,18.9,101.22,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000043,0.0,1.0,2024-01-01,2091-11-14,24789,harvest
48,7,32,101,18.76,9.07,96.0,23.57,101.21,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000101,0.0,1.0,2024-01-01,2091-11-15,24790,harvest
83,14,24,76,18.73,8.41,96.0,28.24,101.2,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000076,0.0,1.0,2024-01-01,2091-11-16,24791,harvest
69,20,36,56,18.75,9.57,96.0,39.65,101.18,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000056,0.0,1.0,2024-01-01,2091-11-17,24792,harvest
2,11,22,64,18.77,10.73,96.0,51.06,101.17,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000064,0.0,1.0,2024-01-01,2091-11-18,24793,harvest
49,3,30,35,18.71,9.74,96.0,43.71,101.16,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000035,0.0,1.0,2024-01-01,2091-11-19,24794,harvest
31,26,47,46,18.65,8.74,96.0,36.36,101.16,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000046,0.0,1.0,2024-01-01,2091-11-20,24795,harvest
90,38,63,6,18.67,9.82,96.0,48.95,101.16,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000006,0.0,1.0,2024-01-01,2091-11-21,24796,harvest
61,9,70,11,18.7,10.9,96.0,61.54,101.15,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000011,0.0,1.0,2024-01-01,2091-11-22,24797,harvest
4,6,69,13,18.7,11.24,96.0,55.77,101.14,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000013,0.0,1.0,2024-01-01,2091-11-23,24798,harvest
30,5,34,46,18.71,11.57,96.0,50.0,101.13,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000046,0.0,1.0,2024-01-01,2091-11-24,24799,harvest
43,1,63,102,18.68,10.74,96.0,52.9,101.13,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000102,0.0,1.0,2024-01-01,2091-11-25,24800,harvest
16,25,61,74,18.64,9.9,96.0,55.81,101.13,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000074,0.0,1.0,2024-01-01,2091-11-26,24801,harvest
34,22,43,26,18.62,9.88,96.0,46.66,101.13,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000026,0.0,1.0,2024-01-01,2091-11-27,24802,harvest
1,22,26,58,18.61,9.86,96.0,37.5,101.13,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000058,0.0,1.0,2024-01-01,2091-11-28,24803,harvest
74,2,25,104,18.6,9.54,96.0,27.91,101.13,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000104,0.0,1.0,2024-01-01,2091-11-29,24804,harvest
45,29,42,40,18.58,9.22,96.0,18.32,101.13,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000040,0.0,1.0,2024-01-01,2091-11-30,24805,harvest
37,9,58,14,18.55,9.32,96.0,27.91,101.13,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000014,0.0,1.0,2024-01-01,2091-12-01,24806,harvest
60,14,44,109,18.51,9.43,96.0,37.5,101.13,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000109,0.0,1.0,2024-01-01,2091-12-02,24807,harvest
63,20,68,59,18.52,9.56,96.0,35.26,101.13,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000059,0.0,1.0,2024-01-01,2091-12-03,24808,harvest
62,22,51,85,18.52,9.68,96.0,33.01,101.13,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000085,0.0,1.0,2024-01-01,2091-12-04,24809,harvest
69,43,65,67,18.53,9.81,96.0,30.77,101.13,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000067,0.0,1.0,2024-01-01,2091-12-05,24810,harvest
87,3,25,13,18.5,9.29,96.0,30.77,101.12,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000013,0.0,1.0,2024-01-01,2091-12-06,24811,harvest
85,6,49,93,18.47,8.77,96.0,30.77,101.12,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000093,0.0,1.0,2024-01-01,2091-12-07,24812,harvest
63,30,67,66,18.43,8.64,96.0,33.3,101.12,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000066,0.0,1.0,2024-01-01,2091-12-08,24813,harvest
6,45,32,12,18.39,8.51,96.0,35.82,101.12,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000012,0.0,1.0,2024-01-01,2091-12-09,24814,harvest
18,26,31,7,18.35,8.49,96.0,26.02,101.12,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000007,0.0,1.0,2024-01-01,2091-12-10,24815,harvest
20,26,40,0,18.31,8.47,96.0,16.22,101.11,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000000,0.0,1.0,2024-01-01,2091-12-11,24816,harvest
64,40,37,76,18.34,8.97,96.0,21.74,101.11,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000076,0.0,1.0,2024-01-01,2091-12-12,24817,harvest
20,19,31,9,18.38,9.47,96.0,27.27,101.11,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000009,0.0,1.0,2024-01-01,2091-12-13,24818,harvest
7,0,57,104,18.38,9.33,96.0,31.82,101.1,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000104,0.0,1.0,2024-01-01,2091-12-14,24819,harvest
44,36,54,57,18.37,9.19,96.0,36.36,101.1,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000057,0.0,1.0,2024-01-01,2091-12-15,24820,harvest
31,2,44,25,18.34,8.9,96.0,46.75,101.1,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000025,0.0,1.0,2024-01-01,2091-12-16,24821,harvest
54,5,24,47,18.32,8.6,96.0,57.14,101.1,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000047,0.0,1.0,2024-01-01,2091-12-17,24822,harvest
21,45,49,16,18.31,8.2,96.0,43.2,101.1,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000016,0.0,1.0,2024-01-01,2091-12-18,24823,harvest
47,23,36,69,18.3,7.81,96.0,29.27,101.1,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2091-12-19,24824,harvest
16,18,62,60,18.29,8.04,96.0,23.27,101.1,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000060,0.0,1.0,2024-01-01,2091-12-20,24825,harvest
11,4,22,80,18.28,8.26,96.0,17.27,101.1,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000080,0.0,1.0,2024-01-01,2091-12-21,24826,harvest
30,27,69,82,18.25,8.04,96.0,16.18,101.1,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000082,0.0,1.0,2024-01-01,2091-12-22,24827,harvest
5,34,26,101,18.22,7.81,96.0,15.09,101.1,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000101,0.0,1.0,2024-01-01,2091-12-23,24828,harvest
24,16,40,82,18.2,7.32,96.0,15.71,101.1,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000082,0.0,1.0,2024-01-01,2091-12-24,24829,harvest
38,29,30,108,18.18,6.84,96.0,16.33,101.1,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000108,0.0,1.0,2024-01-01,2091-12-25,24830,harvest
15,4,64,72,18.14,6.04,96.0,14.16,101.1,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000072,0.0,1.0,2024-01-01,2091-12-26,24831,harvest
80,14,39,53,18.1,5.25,96.0,12.0,101.1,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000053,0.0,1.0,2024-01-01,2091-12-27,24832,harvest
75,32,40,46,18.06,4.78,96.0,11.72,101.11,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000046,0.0,1.0,2024-01-01,2091-12-28,24833,harvest
17,19,49,15,18.02,4.31,96.0,11.43,101.12,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000015,0.0,1.0,2024-01-01,2091-12-29,24834,harvest
26,3,66,20,17.98,4.0,96.0,11.17,101.12,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000020,0.0,1.0,2024-01-01,2091-12-30,24835,harvest
75,38,30,44,17.93,3.7,96.0,10.91,101.13,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000044,0.0,1.0,2024-01-01,2091-12-31,24836,harvest
3,1,26,24,17.9,3.72,96.0,9.4,101.14,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000024,0.0,1.0,2024-01-01,2092-01-01,24837,harvest
11,14,31,56,17.87,3.75,96.0,7.89,101.14,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000056,0.0,1.0,2024-01-01,2092-01-02,24838,harvest
13,2,57,74,17.88,4.67,96.0,9.21,101.14,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000074,0.0,1.0,2024-01-01,2092-01-03,24839,harvest
28,38,49,66,17.9,5.59,96.0,10.53,101.13,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000066,0.0,1.0,2024-01-01,2092-01-04,24840,harvest
34,44,34,72,17.88,4.94,96.0,9.8,101.13,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000072,0.0,1.0,2024-01-01,2092-01-05,24841,harvest
41,10,50,76,17.87,4.28,96.0,9.06,101.13,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000076,0.0,1.0,2024-01-01,2092-01-06,24842,harvest
48,18,42,86,17.84,3.94,96.0,9.41,101.13,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000086,0.0,1.0,2024-01-01,2092-01-07,24843,harvest
55,37,63,62,17.8,3.6,96.0,9.76,101.13,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000062,0.0,1.0,2024-01-01,2092-01-08,24844,harvest
77,31,27,63,17.76,3.28,96.0,8.31,101.13,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000063,0.0,1.0,2024-01-01,2092-01-09,24845,harvest
67,42,29,61,17.72,2.96,96.0,6.86,101.13,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000061,0.0,1.0,2024-01-01,2092-01-10,24846,harvest
30,9,70,101,17.73,2.71,96.0,9.55,101.13,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000101,0.0,1.0,2024-01-01,2092-01-11,24847,harvest
2,29,51,39,17.74,2.46,96.0,12.24,101.13,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000039,0.0,1.0,2024-01-01,2092-01-12,24848,harvest
4,18,46,7,17.82,2.37,96.0,11.52,101.14,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000007,0.0,1.0,2024-01-01,2092-01-13,24849,harvest
80,25,28,67,17.91,2.27,96.0,10.81,101.14,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000067,0.0,1.0,2024-01-01,2092-01-14,24850,harvest
53,43,43,87,18.1,2.24,96.0,11.44,101.15,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000087,0.0,1.0,2024-01-01,2092-01-15,24851,harvest
51,32,22,51,18.3,2.2,96.0,12.06,101.15,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000051,0.0,1.0,2024-01-01,2092-01-16,24852,harvest
20,26,52,37,18.7,2.74,96.0,17.8,101.16,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000037,0.0,1.0,2024-01-01,2092-01-17,24853,harvest
7,30,62,105,19.1,3.28,96.0,23.53,101.16,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000105,0.0,1.0,2024-01-01,2092-01-18,24854,harvest
25,37,66,64,19.66,2.84,96.0,19.08,101.16,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000064,0.0,1.0,2024-01-01,2092-01-19,24855,harvest
3,18,64,21,20.21,2.41,96.0,14.63,101.17,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2092-01-20,24856,harvest
48,39,53,2,20.62,4.06,95.86,14.14,101.17,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000002,0.0,1.0,2024-01-01,2092-01-21,24857,harvest
19,25,68,97,21.03,5.72,95.72,13.64,101.17,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000097,0.0,1.0,2024-01-01,2092-01-22,24858,harvest
70,25,28,80,21.38,6.24,92.89,22.4,101.18,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000080,0.0,1.0,2024-01-01,2092-01-23,24859,harvest
16,13,36,90,21.73,6.75,90.06,31.17,101.18,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000090,0.0,1.0,2024-01-01,2092-01-24,24860,harvest
48,14,31,108,22.17,6.85,87.3,34.04,101.19,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000108,0.0,1.0,2024-01-01,2092-01-25,24861,harvest
57,4,67,93,22.61,6.95,84.54,36.92,101.2,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000093,0.0,1.0,2024-01-01,2092-01-26,24862,harvest
46,35,50,71,23.06,7.68,82.32,38.13,101.2,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000071,0.0,1.0,2024-01-01,2092-01-27,24863,harvest
86,11,66,85,23.5,8.42,80.09,39.34,101.21,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000085,0.0,1.0,2024-01-01,2092-01-28,24864,harvest
8,45,25,23,23.69,8.23,79.06,37.19,101.21,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000023,0.0,1.0,2024-01-01,2092-01-29,24865,harvest
17,38,37,26,23.88,8.03,78.04,35.03,101.22,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000026,0.0,1.0,2024-01-01,2092-01-30,24866,harvest
88,29,55,40,24.07,7.84,77.01,32.88,101.22,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000040,0.0,1.0,2024-01-01,2092-01-31,24867,harvest
9,39,27,15,24.85,6.76,74.18,23.26,101.22,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000015,0.0,1.0,2024-01-01,2092-02-01,24868,harvest
47,45,30,42,25.63,5.68,71.34,13.64,101.22,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000042,0.0,1.0,2024-01-01,2092-02-02,24869,harvest
31,37,64,69,26.0,5.68,69.31,13.2,101.24,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2092-02-03,24870,harvest
5,32,55,63,26.38,5.69,67.28,12.77,101.25,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000063,0.0,1.0,2024-01-01,2092-02-04,24871,harvest
59,1,35,53,26.78,6.09,65.63,15.84,101.24,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000053,0.0,1.0,2024-01-01,2092-02-05,24872,harvest
73,15,27,68,27.19,6.49,63.98,18.9,101.24,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000068,0.0,1.0,2024-01-01,2092-02-06,24873,harvest
20,11,40,11,27.11,7.42,63.88,24.26,101.24,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000011,0.0,1.0,2024-01-01,2092-02-07,24874,harvest
65,12,26,64,27.03,8.34,63.77,29.63,101.25,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000064,0.0,1.0,2024-01-01,2092-02-08,24875,harvest
41,14,48,90,27.22,8.3,62.9,23.58,101.25,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000090,0.0,1.0,2024-01-01,2092-02-09,24876,harvest
60,35,67,21,27.41,8.26,62.02,17.52,101.25,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2092-02-10,24877,harvest
56,34,23,90,27.86,7.92,60.87,17.72,101.26,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000090,0.0,1.0,2024-01-01,2092-02-11,24878,harvest
78,3,61,21,28.3,7.59,59.72,17.91,101.26,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2092-02-12,24879,harvest
76,26,64,43,28.98,7.78,57.44,26.6,101.26,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000043,0.0,1.0,2024-01-01,2092-02-13,24880,harvest
38,33,59,59,29.65,7.96,55.15,35.29,101.25,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000059,0.0,1.0,2024-01-01,2092-02-14,24881,harvest
24,11,45,65,29.76,7.62,54.69,35.56,101.25,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000065,0.0,1.0,2024-01-01,2092-02-15,24882,harvest
78,19,61,66,29.86,7.29,54.23,35.82,101.25,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000066,0.0,1.0,2024-01-01,2092-02-16,24883,harvest
62,9,60,32,30.39,7.58,52.68,36.96,101.26,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000032,0.0,1.0,2024-01-01,2092-02-17,24884,harvest
64,0,42,9,30.92,7.88,51.13,38.1,101.26,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000009,0.0,1.0,2024-01-01,2092-02-18,24885,harvest
71,20,62,26,30.68,7.59,51.25,33.34,101.26,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000026,0.0,1.0,2024-01-01,2092-02-19,24886,harvest
