soil_moisture,temperature,soil_humidity,Time,air_temp,wind_speed,air_humidity,wind_gust,pressure_kpa,ph,rainfall,nitrogen,phosphorus,potassium,Status,needs_water,status_label,client_id,timestamp,hour,dayofyear
82.0,36.0,25.0,9.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000009,0.0,1.0
9.0,17.0,39.0,99.0,19.22,9.03,96.0,17.78,100.83,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000099,0.0,1.0
2.0,38.0,21.0,91.0,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000091,0.0,1.0
60.0,26.0,21.0,104.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000104,0.0,1.0
80.0,1.0,27.0,76.0,29.37,11.35,37.6,65.21,101.32,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000076,0.0,1.0
57.0,0.0,45.0,92.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000092,0.0,1.0
84.0,15.0,20.0,27.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000027,0.0,1.0
3.0,36.0,65.0,101.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000101,0.0,1.0
28.0,9.0,26.0,70.0,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000070,0.0,1.0
64.0,10.0,52.0,41.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000041,0.0,1.0
30.0,18.0,50.0,46.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000046,0.0,1.0
39.0,30.0,27.0,63.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000063,0.0,1.0
12.261156045653024,41.21166609895041,21.845245709948664,,41.409057213834856,,48.281729572823366,,,7.486991852346331,7.851895431484084,109.0,40.0,44.0,,1.0,,,,3.0,1.0
88.0,21.0,28.0,46.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000046,0.0,1.0
88.0,19.0,35.0,63.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000063,0.0,1.0
63.0,27.0,20.0,4.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000004,0.0,1.0
78.0,45.0,45.0,2.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000002,0.0,1.0
31.0,9.0,32.0,72.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000072,0.0,1.0
12.094570191432652,39.33779543594618,21.743594074767095,,31.92956501722364,,26.209777353152802,,,6.008258698740631,5.16572628445979,105.0,37.0,49.0,,1.0,,,,15.0,1.0
78.0,18.0,66.0,30.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000030,0.0,1.0
43.0,35.0,48.0,11.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000011,0.0,1.0
16.0,21.0,41.0,31.0,23.24,8.27,65.21,41.1,100.94,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000031,0.0,1.0
6.0,0.0,20.0,95.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000095,0.0,1.0
84.0,39.0,58.0,82.0,18.0,11.52,96.0,25.26,101.11,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000082,0.0,1.0
90.0,27.0,30.0,22.0,15.05,2.36,96.0,5.43,100.85,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000022,0.0,1.0
40.0,37.0,50.0,76.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000076,0.0,1.0
21.0,13.0,62.0,93.0,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000093,0.0,1.0
18.0,18.0,40.0,49.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000049,0.0,1.0
10.0,43.0,60.0,58.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000058,0.0,1.0
70.0,28.0,51.0,55.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000055,0.0,1.0
69.0,13.0,23.0,3.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000003,0.0,1.0
73.0,29.0,45.0,110.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000110,0.0,1.0
82.0,7.0,66.0,61.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000061,0.0,1.0
49.0,40.0,30.0,55.0,30.64,10.02,6.8,54.66,101.3,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000055,0.0,1.0
41.0,36.0,39.0,81.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000081,0.0,1.0
71.0,42.0,53.0,24.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000024,0.0,1.0
62.0,11.0,26.0,35.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000035,0.0,1.0
61.0,10.0,25.0,18.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000018,0.0,1.0
25.0,38.0,45.0,48.0,40.05,8.45,26.06,28.24,101.06,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000048,0.0,1.0
54.0,7.0,68.0,23.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000023,0.0,1.0
20.0,44.0,61.0,48.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000048,0.0,1.0
16.0,3.0,63.0,76.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000076,0.0,1.0
51.0,32.0,38.0,107.0,17.6,3.52,96.0,6.65,101.07,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000107,0.0,1.0
9.317469482774088,31.399071701672547,34.09557902196184,,32.540611282921255,,40.294512485618135,,,6.90472518018442,5.942418273085972,75.0,31.0,59.0,,1.0,,,,2.0,1.0
63.0,0.0,27.0,27.0,27.73,16.63,55.76,82.1,101.19,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000027,0.0,1.0
76.0,5.0,39.0,40.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000040,0.0,1.0
76.0,11.0,56.0,101.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000101,0.0,1.0
73.0,24.0,24.0,32.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000032,0.0,1.0
83.0,7.0,69.0,22.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000022,0.0,1.0
32.02734353626006,31.13305841430347,52.56031246447626,,37.4545169929346,,59.642079367505126,,,7.417142644364317,46.68819777614092,77.0,39.0,39.0,,1.0,,,,1.0,1.0
6.0,44.0,39.0,19.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000019,0.0,1.0
87.0,13.0,21.0,87.0,16.61,3.0,96.0,16.4,101.22,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000087,0.0,1.0
73.55318736283574,20.508529421479253,83.66713275272915,,18.780291120051434,,89.61905142668319,,,7.304789323060753,219.61298668595504,80.0,60.0,69.0,,0.0,,,,19.0,1.0
30.0,19.0,40.0,9.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000009,0.0,1.0
58.0,45.0,36.0,92.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000092,0.0,1.0
48.0,31.0,64.0,83.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000083,0.0,1.0
30.0,37.0,61.0,13.0,18.44,6.87,96.0,15.46,101.08,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000013,0.0,1.0
46.0,10.0,35.0,109.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000109,0.0,1.0
23.0,10.0,32.0,42.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000042,0.0,1.0
57.0,7.0,52.0,44.0,30.1,21.92,45.26,81.38,100.78,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000044,0.0,1.0
30.0,11.0,63.0,74.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000074,0.0,1.0
48.0,39.0,43.0,12.0,22.56,11.16,59.15,24.49,100.74,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000012,0.0,1.0
76.0,42.0,55.0,71.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000071,0.0,1.0
30.0,5.0,39.0,101.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000101,0.0,1.0
47.0,8.0,39.0,109.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000109,0.0,1.0
55.0,6.0,61.0,60.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000060,0.0,1.0
7.0,42.0,63.0,99.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000099,0.0,1.0
57.0,36.0,64.0,61.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000061,0.0,1.0
66.0,32.0,63.0,61.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000061,0.0,1.0
50.0,28.0,50.0,16.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000016,0.0,1.0
86.41068993210138,25.318902134676193,94.28516455374745,,18.502583735270154,,73.7909416218787,,,6.199601480057003,267.9756085306458,101.0,64.0,59.0,,0.0,,,,2.0,1.0
18.0,15.0,40.0,70.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000070,0.0,1.0
70.0,37.0,24.0,74.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000074,0.0,1.0
85.0,13.0,24.0,26.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000026,0.0,1.0
88.0,14.0,41.0,105.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000105,0.0,1.0
38.0,2.0,51.0,38.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000038,0.0,1.0
31.0,27.0,69.0,30.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000030,0.0,1.0
40.0,3.0,55.0,55.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000055,0.0,1.0
30.0,40.0,56.0,89.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000089,0.0,1.0
32.140644765261925,29.141078685487948,40.686999274645885,,37.49547093821123,,50.381679558801096,,,6.798593092801977,49.22839610429279,85.0,42.0,50.0,,1.0,,,,20.0,1.0
5.0,0.0,69.0,9.0,19.65,8.66,67.79,53.33,101.28,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000009,0.0,1.0
7.0,22.0,57.0,85.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000085,0.0,1.0
10.0,27.0,48.0,43.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000043,0.0,1.0
15.0,11.0,39.0,103.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000103,0.0,1.0
89.0,45.0,32.0,5.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000005,0.0,1.0
47.0,35.0,40.0,34.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000034,0.0,1.0
70.0,22.0,68.0,7.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000007,0.0,1.0
67.0,17.0,30.0,60.0,35.32,11.86,18.72,32.0,101.38,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000060,0.0,1.0
29.0,7.0,24.0,42.0,19.22,11.93,85.9,48.57,101.36,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000042,0.0,1.0
44.0,0.0,50.0,23.0,30.48,16.96,54.66,85.71,101.0,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000023,0.0,1.0
35.0,13.0,52.0,0.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000000,0.0,1.0
44.0,25.0,43.0,78.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000078,0.0,1.0
21.0,9.0,41.0,91.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000091,0.0,1.0
12.0,27.0,22.0,53.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000053,0.0,1.0
31.0,28.0,48.0,67.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000067,0.0,1.0
82.0,36.0,61.0,21.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000021,0.0,1.0
66.0,13.0,58.0,91.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000091,0.0,1.0
10.0,18.0,28.0,74.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000074,0.0,1.0
85.0,28.0,65.0,82.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000082,0.0,1.0
2.0,10.0,38.0,72.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000072,0.0,1.0
74.0,45.0,50.0,29.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000029,0.0,1.0
28.675468033209444,30.134240689994833,35.316910737371906,,37.36386443487533,,40.79372862277209,,,6.223164469270874,44.74205998979244,98.0,47.0,40.0,,1.0,,,,4.0,1.0
36.0,0.0,69.0,103.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000103,0.0,1.0
53.0,40.0,59.0,93.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000093,0.0,1.0
76.0,35.0,25.0,21.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000021,0.0,1.0
61.0,39.0,27.0,4.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000004,0.0,1.0
85.0,1.0,68.0,71.0,20.76,5.64,21.09,30.78,101.62,6.126019932,23.28207838,95.0,13.0,46.0,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000071,0.0,1.0
58.0,43.0,41.0,42.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000042,0.0,1.0
50.0,31.0,50.0,43.0,17.08,5.28,96.0,18.75,101.27,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000043,0.0,1.0
24.0,9.0,60.0,20.0,23.26,14.68,77.03,78.88,101.19,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000020,0.0,1.0
85.0,5.0,24.0,83.0,34.73,19.32,38.28,85.71,100.86,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000083,0.0,1.0
18.0,9.0,56.0,42.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000042,0.0,1.0
64.0,16.0,52.0,92.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000092,0.0,1.0
48.0,21.0,40.0,36.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000036,0.0,1.0
50.0,10.0,38.0,105.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000105,0.0,1.0
48.0,12.0,58.0,41.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000041,0.0,1.0
51.0,21.0,61.0,23.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000023,0.0,1.0
45.0,31.0,30.0,40.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000040,0.0,1.0
63.0,39.0,53.0,71.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000071,0.0,1.0
34.0,17.0,70.0,102.0,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000102,0.0,1.0
16.0,6.0,45.0,22.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000022,0.0,1.0
44.0,33.0,39.0,25.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000025,0.0,1.0
6.0,15.0,58.0,29.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000029,0.0,1.0
76.0,23.0,29.0,26.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000026,0.0,1.0
14.0,2.0,53.0,39.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000039,0.0,1.0
86.78438020905868,25.545906601053137,81.91065983001889,,19.100934997700712,,85.00609124566117,,,6.091388140153027,129.326441386635,87.0,59.0,56.0,,0.0,,,,10.0,1.0
66.0,18.0,53.0,31.0,13.77,2.93,96.0,6.88,101.06,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000031,0.0,1.0
10.0,16.0,35.0,91.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000091,0.0,1.0
83.20606893938245,22.127822069713236,66.57303713288191,,19.104506713753675,,84.6361202999558,,,6.483795859267307,236.49911867512853,124.0,50.0,43.0,,0.0,,,,3.0,1.0
42.0,41.0,36.0,97.0,17.63,3.83,96.0,19.83,101.4,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000097,0.0,1.0
20.0,36.0,62.0,53.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000053,0.0,1.0
46.0,9.0,37.0,24.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000024,0.0,1.0
69.0,31.0,69.0,104.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000104,0.0,1.0
84.0,15.0,36.0,76.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000076,0.0,1.0
27.0,8.0,70.0,81.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000081,0.0,1.0
57.0,33.0,58.0,16.0,16.0,6.54,96.0,43.81,101.1,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000016,0.0,1.0
63.0,25.0,61.0,55.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000055,0.0,1.0
90.0,22.0,45.0,63.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000063,0.0,1.0
17.0,24.0,69.0,19.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000019,0.0,1.0
55.0,11.0,64.0,77.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000077,0.0,1.0
73.0,40.0,26.0,4.0,14.38,3.09,96.0,15.22,100.85,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000004,0.0,1.0
8.0,5.0,39.0,20.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000020,0.0,1.0
43.0,29.0,61.0,74.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000074,0.0,1.0
19.0,11.0,46.0,12.0,19.11,7.09,18.38,35.12,101.35,6.999014379,109.4429934,24.0,21.0,42.0,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000012,0.0,1.0
39.0,30.0,49.0,44.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000044,0.0,1.0
61.0,39.0,22.0,23.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000023,0.0,1.0
42.0,39.0,40.0,68.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000068,0.0,1.0
12.0,37.0,29.0,66.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000066,0.0,1.0
55.0,37.0,66.0,7.0,18.49,9.78,77.16,34.78,101.28,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000007,0.0,1.0
83.0,9.0,35.0,31.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000031,0.0,1.0
47.0,23.0,66.0,26.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000026,0.0,1.0
39.0,22.0,22.0,0.0,20.45,4.33,19.47,11.01,101.47,6.392313973,91.09745581,3.0,18.0,31.0,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000000,0.0,1.0
25.0,0.0,57.0,21.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000021,0.0,1.0
27.04806596401894,37.31352007477328,38.57160144864656,,34.81572987972684,,51.02720052388362,,,6.986605618481208,11.27590945695657,118.0,42.0,49.0,,1.0,,,,7.0,1.0
5.963790844319165,39.64164825089797,24.69211875987527,,30.21928327638373,,34.62403506391922,,,6.959079632181147,3.641210568415054,115.0,46.0,65.0,,1.0,,,,2.0,1.0
18.401070936319805,35.81751404356641,17.19699195174202,,39.70981835211799,,45.874688656949026,,,7.278318586802511,3.1599714112522737,117.0,35.0,46.0,,1.0,,,,5.0,1.0
90.0,33.0,26.0,67.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000067,0.0,1.0
50.0,13.0,45.0,18.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000018,0.0,1.0
6.0,40.0,60.0,4.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000004,0.0,1.0
62.0,0.0,37.0,25.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000025,0.0,1.0
88.0,45.0,59.0,75.0,19.98,4.43,82.26,20.69,101.01,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000075,0.0,1.0
85.0,40.0,56.0,32.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000032,0.0,1.0
62.0,45.0,57.0,45.0,22.52,6.83,69.55,40.0,101.15,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000045,0.0,1.0
70.0,14.0,37.0,33.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000033,0.0,1.0
50.0,33.0,27.0,80.0,17.95,8.12,87.42,39.39,101.26,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000080,0.0,1.0
13.27626324409327,41.94518663219473,18.31636252262628,,30.782313294182195,,45.639086204559646,,,6.242414370893046,1.9433214327376058,82.0,59.0,54.0,,1.0,,,,11.0,1.0
25.0,29.0,29.0,44.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000044,0.0,1.0
1.0,11.0,35.0,53.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000053,0.0,1.0
53.0,15.0,40.0,78.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000078,0.0,1.0
23.0,44.0,46.0,66.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000066,0.0,1.0
30.0,7.0,68.0,10.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000010,0.0,1.0
70.0,3.0,57.0,37.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000037,0.0,1.0
52.87181695159685,18.817934787924568,73.2645454323052,,24.583660310374356,,56.5559299972934,,,6.9784254775532775,113.46277924589006,108.0,43.0,59.0,,0.0,,,,6.0,1.0
36.0,13.0,59.0,52.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000052,0.0,1.0
37.0,38.0,64.0,90.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000090,0.0,1.0
38.0,10.0,61.0,102.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000102,0.0,1.0
10.0,31.0,70.0,100.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000100,0.0,1.0
72.0,33.0,64.0,67.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000067,0.0,1.0
5.0,16.0,27.0,105.0,26.11,13.02,53.76,56.54,100.88,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000105,0.0,1.0
25.0,27.0,28.0,49.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000049,0.0,1.0
17.0,1.0,42.0,108.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000108,0.0,1.0
46.0,2.0,53.0,11.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000011,0.0,1.0
52.0,17.0,57.0,64.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000064,0.0,1.0
49.0,26.0,31.0,53.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000053,0.0,1.0
63.0,41.0,44.0,63.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000063,0.0,1.0
44.0,16.0,24.0,78.0,39.21,8.93,2.87,51.06,101.47,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000078,0.0,1.0
68.60494901021809,22.575404433328828,62.98153436114969,,23.397516286958112,,45.9113672503247,,,7.08224561486021,84.98118087370868,109.0,52.0,65.0,,0.0,,,,10.0,1.0
20.0,15.0,23.0,43.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000043,0.0,1.0
28.0,4.0,39.0,22.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000022,0.0,1.0
20.0,36.0,27.0,34.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000034,0.0,1.0
56.0,20.0,68.0,44.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000044,0.0,1.0
71.0,30.0,39.0,91.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000091,0.0,1.0
68.0,20.0,59.0,60.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000060,0.0,1.0
65.0,39.0,51.0,37.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000037,0.0,1.0
47.0,22.0,67.0,32.0,25.98,16.7,67.45,75.0,100.78,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000032,0.0,1.0
22.0,14.0,33.0,12.0,18.0,6.76,81.88,16.33,101.09,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000012,0.0,1.0
